08:00:25.726  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
08:38:23.370 @idx 8021
08:38:23.381 @PWE002 完工
08:38:23.382 @PWE007 30
08:38:23.384 @PWE008 
08:38:23.385 @PWE009 2018/8/6 8:38:22
08:38:23.386 @PWE010 系统管理员
08:38:23.387 @idx 8018
08:38:23.392 @PWE002 完工
08:38:23.394 @PWE007 10
08:38:23.395 @PWE008 
08:38:23.396 @PWE009 2018/8/6 8:38:22
08:38:23.396 @PWE010 系统管理员
08:38:23.397 @idx 8016
08:41:55.507  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
  堆栈信息:   在 AutoUpdate.AppUpdate.DownloadFile(String url, String localFilePath) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 242
   在 AutoUpdate.AppUpdate.CheckAppVersion(String& msg) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 310
08:50:54.188 @EMP002 系统管理员
08:50:54.189 @EMP009 d2f278e251d1566edd72846d4ad97f
08:51:56.125 @WXP001 201807
08:51:56.127 @WXP002 3958底漆
08:51:56.129 @WXP003 12
08:51:56.131 @WXP004 公斤
08:51:56.132 @WXP005 2
08:51:56.133 @WXP006 1
08:51:56.138 @WXP001 201807
08:51:56.139 @WXP002 63YA6面漆
08:51:56.140 @WXP003 23
08:51:56.141 @WXP004 公斤
08:51:56.142 @WXP005 7
08:51:56.143 @WXP006 5
08:54:11.500  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
  堆栈信息:   在 AutoUpdate.AppUpdate.DownloadFile(String url, String localFilePath) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 242
   在 AutoUpdate.AppUpdate.CheckAppVersion(String& msg) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 310
08:54:17.731 @EMP002 系统管理员
08:54:17.732 @EMP009 d2f278e251d1566edd72846d4ad97f
08:54:45.636 @WXP001 201808
08:54:45.638 @WXP002 3958底漆
08:54:45.639 @WXP003 12
08:54:45.640 @WXP004 公斤
08:54:45.640 @WXP005 2
08:54:45.641 @WXP006 1
08:54:45.642 @idx 1
08:54:45.646 @WXP001 201808
08:54:45.647 @WXP002 63YA6面漆
08:54:45.648 @WXP003 23
08:54:45.649 @WXP004 公斤
08:54:45.650 @WXP005 7
08:54:45.651 @WXP006 5
08:54:45.652 @idx 2
09:18:01.148  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
  堆栈信息:   在 AutoUpdate.AppUpdate.DownloadFile(String url, String localFilePath) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 242
   在 AutoUpdate.AppUpdate.CheckAppVersion(String& msg) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 310
09:19:03.016 @EMP002 系统管理员
09:19:03.018 @EMP009 d2f278e251d1566edd72846d4ad97f
09:19:19.871 @EPA001 201807
09:19:19.872 @EPA002 大宝稀释剂
09:19:19.873 @EPA006 22.299840
09:19:19.879 @EPA001 201807
09:19:19.880 @EPA002 HX17-3固化剂
09:19:19.881 @EPA006 180.290269
09:19:19.884 @EPA001 201807
09:19:19.885 @EPA002 HX-9029-2水性面漆
09:19:19.886 @EPA006 759.986000
09:19:19.889 @EPA001 201807
09:19:19.890 @EPA002 HX-T固化剂
09:19:19.891 @EPA006 1173.800755
09:19:19.894 @EPA001 201807
09:19:19.895 @EPA002 907-2固化剂 
09:19:19.897 @EPA006 263.014440
09:19:19.898 @EPA001 201807
09:19:19.900 @EPA002 HX803修色稀释剂
09:19:19.901 @EPA006 2970.079524
09:19:19.903 @EPA001 201807
09:19:19.904 @EPA002 HX-15修色金油
09:19:19.905 @EPA006 990.026508
09:19:19.907 @EPA001 201807
09:19:19.909 @EPA002 907-2面漆
09:19:19.909 @EPA006 1274.315900
09:19:19.912 @EPA001 201807
09:19:19.913 @EPA002 HX-502水性修色漆
09:19:19.914 @EPA006 536.712800
09:19:19.916 @EPA001 201807
09:19:19.917 @EPA002 63YA6面漆
09:19:19.918 @EPA006 37.166400
09:19:19.920 @EPA001 201807
09:19:19.921 @EPA002 松香水
09:19:19.922 @EPA006 0.389200
09:19:19.926 @EPA001 201807
09:19:19.927 @EPA002 838面用稀释剂
09:19:19.928 @EPA006 1156.802505
09:19:19.930 @EPA001 201807
09:19:19.931 @EPA002 HX-9029-3水性面漆
09:19:19.932 @EPA006 27.875000
09:19:19.935 @EPA001 201807
09:19:19.936 @EPA002 HX-T底用稀释剂
09:19:19.937 @EPA006 4471.490944
09:19:19.939 @EPA001 201807
09:19:19.940 @EPA002 底得宝HX-30
09:19:19.941 @EPA006 75.248500
09:19:19.944 @EPA001 201807
09:19:19.945 @EPA002 HX-G擦色基料
09:19:19.946 @EPA006 241.045700
09:19:19.948 @EPA001 201807
09:19:19.949 @EPA002 HX-T底漆
09:19:19.950 @EPA006 2347.601510
09:19:19.952 @EPA001 201807
09:19:19.953 @EPA002 HX17-3面漆
09:19:19.954 @EPA006 360.580536
09:19:19.957 @EPA001 201807
09:19:19.958 @EPA002 底得宝固化剂533
09:19:19.959 @EPA006 22.539800
09:19:19.961 @EPA001 201807
09:19:19.962 @EPA002 高光518固化剂
09:19:19.963 @EPA006 948.510986
09:19:19.965 @EPA001 201807
09:19:19.966 @EPA002 HX-8208水性面漆
09:19:19.967 @EPA006 902.179000
09:19:19.970 @EPA001 201807
09:19:19.971 @EPA002 3958底漆
09:19:19.972 @EPA006 243.084500
09:19:19.974 @EPA001 201807
09:19:19.975 @EPA002 HX-8207水性底漆
09:19:19.976 @EPA006 2166.772500
09:19:19.978 @EPA001 201807
09:19:19.980 @EPA002 HX-906水性封闭底漆
09:19:19.981 @EPA006 961.552500
09:19:19.983 @EPA001 201807
09:19:19.985 @EPA002 500固化剂
09:19:19.986 @EPA006 121.542250
09:19:19.988 @EPA001 201807
09:19:19.989 @EPA002 63YB固化剂
09:19:19.990 @EPA006 18.583200
09:19:19.992 @EPA001 201807
09:19:19.993 @EPA002 调好格丽斯
09:19:19.994 @EPA006 15.377609
09:20:42.189  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
  堆栈信息:   在 AutoUpdate.AppUpdate.DownloadFile(String url, String localFilePath) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 242
   在 AutoUpdate.AppUpdate.CheckAppVersion(String& msg) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 310
09:20:46.553 @EMP002 系统管理员
09:20:46.555 @EMP009 cebfd1559b68d67688884d7a3d3e8c
09:20:48.789 @EMP002 系统管理员
09:20:48.790 @EMP009 cebfd1559b68d67688884d7a3d3e8c
09:20:54.169 @EMP002 系统管理员
09:20:54.170 @EMP009 d2f278e251d1566edd72846d4ad97f
09:21:07.063 @EPA001 201807
09:21:07.064 @EPA002 HX-T底漆
09:21:07.065 @EPA006 2347.601510
09:21:07.068 @EPA001 201807
09:21:07.070 @EPA002 63YB固化剂
09:21:07.071 @EPA006 18.583200
09:21:07.073 @EPA001 201807
09:21:07.074 @EPA002 3958底漆
09:21:07.075 @EPA006 243.084500
09:21:07.077 @EPA001 201807
09:21:07.078 @EPA002 调好格丽斯
09:21:07.079 @EPA006 15.377609
09:21:07.082 @EPA001 201807
09:21:07.083 @EPA002 HX-9029-3水性面漆
09:21:07.084 @EPA006 27.875000
09:21:07.086 @EPA001 201807
09:21:07.088 @EPA002 松香水
09:21:07.089 @EPA006 0.389200
09:21:07.090 @EPA001 201807
09:21:07.092 @EPA002 HX-502水性修色漆
09:21:07.093 @EPA006 536.712800
09:21:07.095 @EPA001 201807
09:21:07.097 @EPA002 907-2固化剂 
09:21:07.098 @EPA006 263.014440
09:21:07.100 @EPA001 201807
09:21:07.101 @EPA002 500固化剂
09:21:07.103 @EPA006 121.542250
09:21:07.105 @EPA001 201807
09:21:07.106 @EPA002 HX17-3面漆
09:21:07.107 @EPA006 360.580536
09:21:07.109 @EPA001 201807
09:21:07.110 @EPA002 HX-T底用稀释剂
09:21:07.112 @EPA006 4471.490944
09:21:07.114 @EPA001 201807
09:21:07.115 @EPA002 HX-8208水性面漆
09:21:07.116 @EPA006 902.179000
09:21:07.118 @EPA001 201807
09:21:07.119 @EPA002 底得宝HX-30
09:21:07.120 @EPA006 75.248500
09:21:07.122 @EPA001 201807
09:21:07.124 @EPA002 HX-G擦色基料
09:21:07.125 @EPA006 241.045700
09:21:07.127 @EPA001 201807
09:21:07.128 @EPA002 HX-15修色金油
09:21:07.129 @EPA006 990.026508
09:21:07.131 @EPA001 201807
09:21:07.132 @EPA002 高光518固化剂
09:21:07.133 @EPA006 948.510986
09:21:07.135 @EPA001 201807
09:21:07.137 @EPA002 HX-T固化剂
09:21:07.137 @EPA006 1173.800755
09:21:07.139 @EPA001 201807
09:21:07.141 @EPA002 907-2面漆
09:21:07.142 @EPA006 1274.315900
09:21:07.145 @EPA001 201807
09:21:07.146 @EPA002 63YA6面漆
09:21:07.147 @EPA006 37.166400
09:21:07.149 @EPA001 201807
09:21:07.150 @EPA002 HX803修色稀释剂
09:21:07.151 @EPA006 2970.079524
09:21:07.154 @EPA001 201807
09:21:07.155 @EPA002 HX-906水性封闭底漆
09:21:07.156 @EPA006 961.552500
09:21:07.158 @EPA001 201807
09:21:07.159 @EPA002 大宝稀释剂
09:21:07.160 @EPA006 22.299840
09:21:07.162 @EPA001 201807
09:21:07.163 @EPA002 HX-9029-2水性面漆
09:21:07.164 @EPA006 759.986000
09:21:07.166 @EPA001 201807
09:21:07.167 @EPA002 838面用稀释剂
09:21:07.168 @EPA006 1156.802505
09:21:07.170 @EPA001 201807
09:21:07.172 @EPA002 底得宝固化剂533
09:21:07.173 @EPA006 22.539800
09:21:07.176 @EPA001 201807
09:21:07.177 @EPA002 HX17-3固化剂
09:21:07.178 @EPA006 180.290269
09:21:07.180 @EPA001 201807
09:21:07.182 @EPA002 HX-8207水性底漆
09:21:07.183 @EPA006 2166.772500
17:34:18.280  异常信息：由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.188:80
  堆栈信息:   在 AutoUpdate.AppUpdate.DownloadFile(String url, String localFilePath) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 242
   在 AutoUpdate.AppUpdate.CheckAppVersion(String& msg) 位置 D:\ProjectData\MoXia\Carpenter\Carpenter\AppUpdate.cs:行号 310
17:34:22.819 @EMP002 系统管理员
17:34:22.820 @EMP009 cebfd1559b68d67688884d7a3d3e8c
17:34:24.096 @EMP002 系统管理员
17:34:24.099 @EMP009 d2f278e251d1566edd72846d4ad97f
17:34:39.523 @CUT001 1901
17:34:39.556 @CUT001 1901
17:34:39.557 @CUT002 2018/8/6 0:00:00
17:34:39.559 @CUT003 2018/8/6 0:00:00
17:34:39.561 @CUT004 2018/8/6 0:00:00
17:34:39.562 @CUT005 2018/8/6 17:34:39
17:34:39.564 @CUT006 系统管理员
17:34:39.566 @CUT007 False
17:34:39.568 @CUT008 False
17:34:39.574 @CUU001 1901
17:34:39.576 @CUU002 65-2.011.01.001
17:34:39.577 @CUU003 0
17:34:39.579 @CUU004 2018/8/6 0:00:00
17:34:39.580 @CUU005 
17:34:39.580 @CUU006 2018/8/6 17:34:39
17:34:39.581 @CUU007 系统管理员
17:34:39.582 @CUU008 8601玄关台（沙）
17:34:39.583 @CUU009 1280*420*890
17:34:39.587 @CUU001 1901
17:34:39.588 @CUU002 883.35.25
17:34:39.589 @CUU003 0
17:34:39.590 @CUU004 2018/8/6 0:00:00
17:34:39.591 @CUU005 
17:34:39.593 @CUU006 2018/8/6 17:34:39
17:34:39.594 @CUU007 系统管理员
17:34:39.595 @CUU008 黑胡桃装材883*35*25
17:34:39.596 @CUU009 883*35*25
17:34:39.598 @CUU001 1901
17:34:39.599 @CUU002 J43-3
17:34:39.600 @CUU003 0
17:34:39.601 @CUU004 2018/8/6 0:00:00
17:34:39.602 @CUU005 
17:34:39.603 @CUU006 2018/8/6 17:34:39
17:34:39.604 @CUU007 系统管理员
17:34:39.605 @CUU008 J43-3木饰面
17:34:39.606 @CUU009 
17:34:39.608 @CUU001 1901
17:34:39.609 @CUU002 65-2.011.01.002
17:34:39.610 @CUU003 0
17:34:39.612 @CUU004 2018/8/6 0:00:00
17:34:39.613 @CUU005 
17:34:39.614 @CUU006 2018/8/6 17:34:39
17:34:39.615 @CUU007 系统管理员
17:34:39.616 @CUU008 8601玄关镜（沙）
17:34:39.617 @CUU009 900*85*1170
17:34:39.619 @CUU001 1901
17:34:39.620 @CUU002 66-1.006.03.002
17:34:39.621 @CUU003 0
17:34:39.622 @CUU004 2018/8/6 0:00:00
17:34:39.623 @CUU005 
17:34:39.624 @CUU006 2018/8/6 17:34:39
17:34:39.625 @CUU007 系统管理员
17:34:39.625 @CUU008 M03休闲茶几
17:34:39.626 @CUU009 580*580*560
17:34:39.629 @CUU001 1901
17:34:39.630 @CUU002 66-1.006.03.001
17:34:39.631 @CUU003 0
17:34:39.632 @CUU004 2018/8/6 0:00:00
17:34:39.633 @CUU005 
17:34:39.634 @CUU006 2018/8/6 17:34:39
17:34:39.635 @CUU007 系统管理员
17:34:39.636 @CUU008 M01休闲茶几
17:34:39.637 @CUU009 660*420*500
17:34:43.276 @PRS001 1901
17:34:43.279 @PRS002 65-2.011.01.001
17:34:43.297 @PST001 1901
17:34:43.298 @PST002 65-2.011.01.001
17:34:43.310 @PAS001 1901
17:34:43.311 @PAS002 65-2.011.01.001
17:34:43.323 @PDP001 1901
17:34:43.324 @PDP002 65-2.011.01.001
17:34:43.340 @PRS001 1901
17:34:43.341 @PRS002 65-2.011.01.002
17:34:43.343 @PST001 1901
17:34:43.344 @PST002 65-2.011.01.002
17:34:43.347 @PAS001 1901
17:34:43.348 @PAS002 65-2.011.01.002
17:34:43.350 @PDP001 1901
17:34:43.351 @PDP002 65-2.011.01.002
17:34:43.355 @PRS001 1901
17:34:43.356 @PRS002 66-1.006.03.001
17:34:43.358 @PST001 1901
17:34:43.360 @PST002 66-1.006.03.001
17:34:43.362 @PAS001 1901
17:34:43.363 @PAS002 66-1.006.03.001
17:34:43.365 @PDP001 1901
17:34:43.366 @PDP002 66-1.006.03.001
17:34:43.369 @PRS001 1901
17:34:43.371 @PRS002 66-1.006.03.002
17:34:43.373 @PST001 1901
17:34:43.374 @PST002 66-1.006.03.002
17:34:43.376 @PAS001 1901
17:34:43.377 @PAS002 66-1.006.03.002
17:34:43.379 @PDP001 1901
17:34:43.381 @PDP002 66-1.006.03.002
17:34:43.384 @PRS001 1901
17:34:43.385 @PRS002 883.35.25
17:34:43.387 @PST001 1901
17:34:43.389 @PST002 883.35.25
17:34:43.391 @PAS001 1901
17:34:43.392 @PAS002 883.35.25
17:34:43.394 @PDP001 1901
17:34:43.395 @PDP002 883.35.25
17:34:43.398 @PRS001 1901
17:34:43.400 @PRS002 J43-3
17:34:43.402 @PST001 1901
17:34:43.403 @PST002 J43-3
17:34:43.405 @PAS001 1901
17:34:43.406 @PAS002 J43-3
17:34:43.408 @PDP001 1901
17:34:43.409 @PDP002 J43-3
17:34:43.412 @PDP001 1901
17:34:43.414 @PDP002 66-1.006.03.002
17:34:43.414 @PDP003 M03休闲茶几
17:34:43.415 @PDP004 580*580*560
17:34:43.416 @PDP024 
17:34:43.417 @PDP025 0
17:34:43.420 @PRS001 1901
17:34:43.421 @PRS002 66-1.006.03.002
17:34:43.422 @PRS003 M03休闲茶几
17:34:43.423 @PRS004 580*580*560
17:34:43.424 @PRS005 2018/8/6 0:00:00
17:34:43.425 @PRS026 
17:34:43.426 @PRS027 2018/8/6 17:34:43
17:34:43.427 @PRS028 系统管理员
17:34:43.428 @PRS029 0
17:34:43.429 @PRS030 False
17:34:43.432 @PST001 1901
17:34:43.433 @PST002 65-2.011.01.001
17:34:43.434 @PST003 8601玄关台（沙）
17:34:43.435 @PST004 1280*420*890
17:34:43.436 @PST005 2018/8/6 0:00:00
17:34:43.437 @PST025 
17:34:43.438 @PST026 2018/8/6 17:34:43
17:34:43.438 @PST027 系统管理员
17:34:43.439 @PST028 0
17:34:43.440 @PST030 False
17:34:43.443 @PRS001 1901
17:34:43.444 @PRS002 J43-3
17:34:43.445 @PRS003 J43-3木饰面
17:34:43.447 @PRS004 
17:34:43.447 @PRS005 2018/8/6 0:00:00
17:34:43.448 @PRS026 
17:34:43.449 @PRS027 2018/8/6 17:34:43
17:34:43.450 @PRS028 系统管理员
17:34:43.451 @PRS029 0
17:34:43.452 @PRS030 False
17:34:43.454 @PDP001 1901
17:34:43.455 @PDP002 65-2.011.01.002
17:34:43.456 @PDP003 8601玄关镜（沙）
17:34:43.457 @PDP004 900*85*1170
17:34:43.458 @PDP024 
17:34:43.459 @PDP025 0
17:34:43.461 @PDP001 1901
17:34:43.462 @PDP002 66-1.006.03.001
17:34:43.463 @PDP003 M01休闲茶几
17:34:43.464 @PDP004 660*420*500
17:34:43.465 @PDP024 
17:34:43.466 @PDP025 0
17:34:43.468 @PST001 1901
17:34:43.469 @PST002 66-1.006.03.001
17:34:43.470 @PST003 M01休闲茶几
17:34:43.471 @PST004 660*420*500
17:34:43.472 @PST005 2018/8/6 0:00:00
17:34:43.473 @PST025 
17:34:43.474 @PST026 2018/8/6 17:34:43
17:34:43.474 @PST027 系统管理员
17:34:43.475 @PST028 0
17:34:43.476 @PST030 False
17:34:43.480 @PDP001 1901
17:34:43.481 @PDP002 J43-3
17:34:43.482 @PDP003 J43-3木饰面
17:34:43.483 @PDP004 
17:34:43.484 @PDP024 
17:34:43.485 @PDP025 0
17:34:43.487 @PAS001 1901
17:34:43.488 @PAS002 J43-3
17:34:43.489 @PAS003 J43-3木饰面
17:34:43.490 @PAS004 
17:34:43.491 @PAS013 
17:34:43.492 @PAS014 2018/8/6 17:34:43
17:34:43.493 @PAS015 系统管理员
17:34:43.494 @PAS016 0
17:34:43.495 @PAS030 False
17:34:43.498 @PDP001 1901
17:34:43.499 @PDP002 883.35.25
17:34:43.500 @PDP003 黑胡桃装材883*35*25
17:34:43.501 @PDP004 883*35*25
17:34:43.502 @PDP024 
17:34:43.503 @PDP025 0
17:34:43.504 @REV001 FormPlanCutting
17:34:43.506 @REV002 1901
17:34:43.506 @REV003 00001
17:34:43.507 @REV004 2018/8/6 17:34:43
17:34:43.508 @REV005 审核
17:34:43.509 @REV006 
17:34:43.514 @PAS001 1901
17:34:43.515 @PAS002 65-2.011.01.002
17:34:43.516 @PAS003 8601玄关镜（沙）
17:34:43.517 @PAS004 900*85*1170
17:34:43.519 @PAS013 
17:34:43.520 @PAS014 2018/8/6 17:34:43
17:34:43.520 @PAS015 系统管理员
17:34:43.521 @PAS016 0
17:34:43.522 @PAS030 False
17:34:43.524 @PST001 1901
17:34:43.525 @PST002 J43-3
17:34:43.526 @PST003 J43-3木饰面
17:34:43.527 @PST004 
17:34:43.528 @PST005 2018/8/6 0:00:00
17:34:43.529 @PST025 
17:34:43.530 @PST026 2018/8/6 17:34:43
17:34:43.531 @PST027 系统管理员
17:34:43.532 @PST028 0
17:34:43.533 @PST030 False
17:34:43.536 @PRS001 1901
17:34:43.537 @PRS002 66-1.006.03.001
17:34:43.538 @PRS003 M01休闲茶几
17:34:43.539 @PRS004 660*420*500
17:34:43.540 @PRS005 2018/8/6 0:00:00
17:34:43.541 @PRS026 
17:34:43.542 @PRS027 2018/8/6 17:34:43
17:34:43.542 @PRS028 系统管理员
17:34:43.544 @PRS029 0
17:34:43.545 @PRS030 False
17:34:43.546 @PAS001 1901
17:34:43.548 @PAS002 66-1.006.03.002
17:34:43.549 @PAS003 M03休闲茶几
17:34:43.549 @PAS004 580*580*560
17:34:43.550 @PAS013 
17:34:43.551 @PAS014 2018/8/6 17:34:43
17:34:43.552 @PAS015 系统管理员
17:34:43.553 @PAS016 0
17:34:43.554 @PAS030 False
17:34:43.556 @PST001 1901
17:34:43.558 @PST002 65-2.011.01.002
17:34:43.559 @PST003 8601玄关镜（沙）
17:34:43.560 @PST004 900*85*1170
17:34:43.561 @PST005 2018/8/6 0:00:00
17:34:43.562 @PST025 
17:34:43.563 @PST026 2018/8/6 17:34:43
17:34:43.564 @PST027 系统管理员
17:34:43.564 @PST028 0
17:34:43.565 @PST030 False
17:34:43.567 @PST001 1901
17:34:43.568 @PST002 883.35.25
17:34:43.570 @PST003 黑胡桃装材883*35*25
17:34:43.571 @PST004 883*35*25
17:34:43.571 @PST005 2018/8/6 0:00:00
17:34:43.572 @PST025 
17:34:43.573 @PST026 2018/8/6 17:34:43
17:34:43.574 @PST027 系统管理员
17:34:43.575 @PST028 0
17:34:43.576 @PST030 False
17:34:43.578 @PRS001 1901
17:34:43.580 @PRS002 883.35.25
17:34:43.581 @PRS003 黑胡桃装材883*35*25
17:34:43.582 @PRS004 883*35*25
17:34:43.583 @PRS005 2018/8/6 0:00:00
17:34:43.584 @PRS026 
17:34:43.585 @PRS027 2018/8/6 17:34:43
17:34:43.586 @PRS028 系统管理员
17:34:43.587 @PRS029 0
17:34:43.588 @PRS030 False
17:34:43.591 @CUT001 1901
17:34:43.592 @CUT008 True
17:34:43.595 @PRS001 1901
17:34:43.596 @PRS002 65-2.011.01.002
17:34:43.597 @PRS003 8601玄关镜（沙）
17:34:43.598 @PRS004 900*85*1170
17:34:43.599 @PRS005 2018/8/6 0:00:00
17:34:43.600 @PRS026 
17:34:43.601 @PRS027 2018/8/6 17:34:43
17:34:43.602 @PRS028 系统管理员
17:34:43.603 @PRS029 0
17:34:43.604 @PRS030 False
17:34:43.606 @PRS001 1901
17:34:43.607 @PRS002 65-2.011.01.001
17:34:43.608 @PRS003 8601玄关台（沙）
17:34:43.609 @PRS004 1280*420*890
17:34:43.610 @PRS005 2018/8/6 0:00:00
17:34:43.611 @PRS026 
17:34:43.612 @PRS027 2018/8/6 17:34:43
17:34:43.613 @PRS028 系统管理员
17:34:43.614 @PRS029 0
17:34:43.615 @PRS030 False
17:34:43.618 @PAS001 1901
17:34:43.619 @PAS002 65-2.011.01.001
17:34:43.620 @PAS003 8601玄关台（沙）
17:34:43.621 @PAS004 1280*420*890
17:34:43.622 @PAS013 
17:34:43.623 @PAS014 2018/8/6 17:34:43
17:34:43.624 @PAS015 系统管理员
17:34:43.624 @PAS016 0
17:34:43.625 @PAS030 False
17:34:43.627 @PST001 1901
17:34:43.629 @PST002 66-1.006.03.002
17:34:43.630 @PST003 M03休闲茶几
17:34:43.631 @PST004 580*580*560
17:34:43.631 @PST005 2018/8/6 0:00:00
17:34:43.632 @PST025 
17:34:43.634 @PST026 2018/8/6 17:34:43
17:34:43.634 @PST027 系统管理员
17:34:43.635 @PST028 0
17:34:43.637 @PST030 False
17:34:43.639 @PAS001 1901
17:34:43.640 @PAS002 66-1.006.03.001
17:34:43.641 @PAS003 M01休闲茶几
17:34:43.642 @PAS004 660*420*500
17:34:43.642 @PAS013 
17:34:43.643 @PAS014 2018/8/6 17:34:43
17:34:43.644 @PAS015 系统管理员
17:34:43.645 @PAS016 0
17:34:43.646 @PAS030 False
17:34:43.648 @PAS001 1901
17:34:43.649 @PAS002 883.35.25
17:34:43.651 @PAS003 黑胡桃装材883*35*25
17:34:43.652 @PAS004 883*35*25
17:34:43.653 @PAS013 
17:34:43.654 @PAS014 2018/8/6 17:34:43
17:34:43.655 @PAS015 系统管理员
17:34:43.656 @PAS016 0
17:34:43.657 @PAS030 False
17:34:43.659 @PDP001 1901
17:34:43.660 @PDP002 65-2.011.01.001
17:34:43.661 @PDP003 8601玄关台（沙）
17:34:43.662 @PDP004 1280*420*890
17:34:43.663 @PDP024 
17:34:43.664 @PDP025 0
17:34:53.123 @REV001 FormPlanCutting
17:34:53.126 @REV002 1901
17:34:53.128 @REV003 00001
17:34:53.131 @REV004 2018/8/6 17:34:53
17:34:53.133 @REV005 反审核
17:34:53.136 @REV006 
17:34:53.142 @CUT001 1901
17:34:53.145 @CUT008 False
17:34:57.738 @CUT001 1902
17:34:57.741 @idx 303
17:34:57.759 @CUU001 1902
17:34:57.761 @CUU002 65-2.011.01.001
17:34:57.767 @CUU001 1902
17:34:57.769 @CUU002 65-2.011.01.002
17:34:57.774 @CUU001 1902
17:34:57.776 @CUU002 66-1.006.03.001
17:34:57.780 @CUU001 1902
17:34:57.782 @CUU002 66-1.006.03.002
17:34:57.785 @CUU001 1902
17:34:57.786 @CUU002 883.35.25
17:34:57.789 @CUU001 1902
17:34:57.790 @CUU002 J43-3
17:34:57.795 @CUU001 1902
17:34:57.796 @CUU002 66-1.006.03.002
17:34:57.797 @CUU003 0
17:34:57.798 @CUU004 2018/8/6 0:00:00
17:34:57.799 @CUU005 
17:34:57.800 @CUU006 2018/8/6 17:34:57
17:34:57.801 @CUU007 系统管理员
17:34:57.802 @CUU008 M03休闲茶几
17:34:57.803 @CUU009 580*580*560
17:34:57.805 @CUU001 1902
17:34:57.806 @CUU002 J43-3
17:34:57.807 @CUU003 0
17:34:57.808 @CUU004 2018/8/6 0:00:00
17:34:57.809 @CUU005 
17:34:57.810 @CUU006 2018/8/6 17:34:57
17:34:57.811 @CUU007 系统管理员
17:34:57.812 @CUU008 J43-3木饰面
17:34:57.813 @CUU009 
17:34:57.816 @CUU001 1902
17:34:57.818 @CUU002 66-1.006.03.001
17:34:57.819 @CUU003 0
17:34:57.820 @CUU004 2018/8/6 0:00:00
17:34:57.821 @CUU005 
17:34:57.822 @CUU006 2018/8/6 17:34:57
17:34:57.823 @CUU007 系统管理员
17:34:57.823 @CUU008 M01休闲茶几
17:34:57.824 @CUU009 660*420*500
17:34:57.826 @CUU001 1902
17:34:57.827 @CUU002 65-2.011.01.001
17:34:57.829 @CUU003 0
17:34:57.829 @CUU004 2018/8/6 0:00:00
17:34:57.830 @CUU005 
17:34:57.831 @CUU006 2018/8/6 17:34:57
17:34:57.832 @CUU007 系统管理员
17:34:57.833 @CUU008 8601玄关台（沙）
17:34:57.834 @CUU009 1280*420*890
17:34:57.837 @CUU001 1902
17:34:57.838 @CUU002 65-2.011.01.002
17:34:57.839 @CUU003 0
17:34:57.840 @CUU004 2018/8/6 0:00:00
17:34:57.841 @CUU005 
17:34:57.842 @CUU006 2018/8/6 17:34:57
17:34:57.843 @CUU007 系统管理员
17:34:57.844 @CUU008 8601玄关镜（沙）
17:34:57.845 @CUU009 900*85*1170
17:34:57.847 @CUT001 1902
17:34:57.848 @CUT002 2018/8/6 0:00:00
17:34:57.849 @CUT003 2018/8/6 0:00:00
17:34:57.850 @CUT004 2018/8/6 0:00:00
17:34:57.851 @CUT005 2018/8/6 17:34:57
17:34:57.852 @CUT006 系统管理员
17:34:57.853 @idx 303
17:34:57.857 @CUU001 1902
17:34:57.859 @CUU002 883.35.25
17:34:57.860 @CUU003 0
17:34:57.861 @CUU004 2018/8/6 0:00:00
17:34:57.862 @CUU005 
17:34:57.863 @CUU006 2018/8/6 17:34:57
17:34:57.864 @CUU007 系统管理员
17:34:57.865 @CUU008 黑胡桃装材883*35*25
17:34:57.866 @CUU009 883*35*25
17:34:59.996 @PRS001 1902
17:34:59.999 @PRS002 65-2.011.01.001
17:35:00.005 @PST001 1902
17:35:00.007 @PST002 65-2.011.01.001
17:35:00.014 @PAS001 1902
17:35:00.017 @PAS002 65-2.011.01.001
17:35:00.022 @PDP001 1902
17:35:00.025 @PDP002 65-2.011.01.001
17:35:00.033 @PRS001 1902
17:35:00.035 @PRS002 65-2.011.01.002
17:35:00.038 @PST001 1902
